state,job_category,skill_level,min_wage_day,min_wage_month,max_hours_day,max_hours_week,overtime_multiplier,weekly_off,vda,last_updated
Karnataka,Textile Worker,Highly Skilled,1080,28080,8,48,2,1 day/week,Yes,2026
Kerala,Textile Worker,Highly Skilled,1090,28340,8,48,2,1 day/week,Yes,2026
Telangana,Textile Worker,Highly Skilled,1100,28600,8,48,2,1 day/week,Yes,2026
Maharashtra,Textile Worker,Highly Skilled,1110,28860,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Textile Worker,Highly Skilled,1120,29120,8,48,2,1 day/week,Yes,2026
Gujarat,Textile Worker,Highly Skilled,1130,29380,8,48,2,1 day/week,Yes,2026
Rajasthan,Textile Worker,Highly Skilled,1140,29640,8,48,2,1 day/week,Yes,2026
Delhi,Textile Worker,Highly Skilled,1150,29900,8,48,2,1 day/week,Yes,2026
West Bengal,Textile Worker,Highly Skilled,1160,30160,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Food Processing Worker,Highly Skilled,980,25480,8,48,2,1 day/week,Yes,2026
Karnataka,Food Processing Worker,Highly Skilled,990,25740,8,48,2,1 day/week,Yes,2026
Kerala,Food Processing Worker,Highly Skilled,1000,26000,8,48,2,1 day/week,Yes,2026
Telangana,Food Processing Worker,Highly Skilled,1010,26260,8,48,2,1 day/week,Yes,2026
Maharashtra,Food Processing Worker,Highly Skilled,1020,26520,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Food Processing Worker,Highly Skilled,1030,26780,8,48,2,1 day/week,Yes,2026
Gujarat,Food Processing Worker,Highly Skilled,1040,27040,8,48,2,1 day/week,Yes,2026
Rajasthan,Food Processing Worker,Highly Skilled,1050,27300,8,48,2,1 day/week,Yes,2026
Delhi,Food Processing Worker,Highly Skilled,1060,27560,8,48,2,1 day/week,Yes,2026
West Bengal,Food Processing Worker,Highly Skilled,1070,27820,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Hotel Staff,Highly Skilled,995,25870,8,48,2,1 day/week,Yes,2026
Karnataka,Hotel Staff,Highly Skilled,1005,26130,8,48,2,1 day/week,Yes,2026
Kerala,Hotel Staff,Highly Skilled,1015,26390,8,48,2,1 day/week,Yes,2026
Telangana,Hotel Staff,Highly Skilled,1025,26650,8,48,2,1 day/week,Yes,2026
Maharashtra,Hotel Staff,Highly Skilled,1035,26910,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Hotel Staff,Highly Skilled,1045,27170,8,48,2,1 day/week,Yes,2026
Gujarat,Hotel Staff,Highly Skilled,1055,27430,8,48,2,1 day/week,Yes,2026
Rajasthan,Hotel Staff,Highly Skilled,1065,27690,8,48,2,1 day/week,Yes,2026
Delhi,Hotel Staff,Highly Skilled,1075,27950,8,48,2,1 day/week,Yes,2026
West Bengal,Hotel Staff,Highly Skilled,1085,28210,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Kitchen Helper,Highly Skilled,1010,26260,8,48,2,1 day/week,Yes,2026
Karnataka,Kitchen Helper,Highly Skilled,1020,26520,8,48,2,1 day/week,Yes,2026
Kerala,Kitchen Helper,Highly Skilled,1030,26780,8,48,2,1 day/week,Yes,2026
Telangana,Kitchen Helper,Highly Skilled,1040,27040,8,48,2,1 day/week,Yes,2026
Maharashtra,Kitchen Helper,Highly Skilled,1050,27300,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Kitchen Helper,Highly Skilled,1060,27560,8,48,2,1 day/week,Yes,2026
Gujarat,Kitchen Helper,Highly Skilled,1070,27820,8,48,2,1 day/week,Yes,2026
Rajasthan,Kitchen Helper,Highly Skilled,1080,28080,8,48,2,1 day/week,Yes,2026
Delhi,Kitchen Helper,Highly Skilled,1090,28340,8,48,2,1 day/week,Yes,2026
West Bengal,Kitchen Helper,Highly Skilled,1100,28600,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Security Supervisor,Highly Skilled,1025,26650,8,48,2,1 day/week,Yes,2026
Karnataka,Security Supervisor,Highly Skilled,1035,26910,8,48,2,1 day/week,Yes,2026
Kerala,Security Supervisor,Highly Skilled,1045,27170,8,48,2,1 day/week,Yes,2026
Telangana,Security Supervisor,Highly Skilled,1055,27430,8,48,2,1 day/week,Yes,2026
Maharashtra,Security Supervisor,Highly Skilled,1065,27690,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Security Supervisor,Highly Skilled,1075,27950,8,48,2,1 day/week,Yes,2026
Gujarat,Security Supervisor,Highly Skilled,1085,28210,8,48,2,1 day/week,Yes,2026
Rajasthan,Security Supervisor,Highly Skilled,1095,28470,8,48,2,1 day/week,Yes,2026
Delhi,Security Supervisor,Highly Skilled,1105,28730,8,48,2,1 day/week,Yes,2026
West Bengal,Security Supervisor,Highly Skilled,1115,28990,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Field Executive,Highly Skilled,1040,27040,8,48,2,1 day/week,Yes,2026
Karnataka,Field Executive,Highly Skilled,1050,27300,8,48,2,1 day/week,Yes,2026
Kerala,Field Executive,Highly Skilled,1060,27560,8,48,2,1 day/week,Yes,2026
Telangana,Field Executive,Highly Skilled,1070,27820,8,48,2,1 day/week,Yes,2026
Maharashtra,Field Executive,Highly Skilled,1080,28080,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Field Executive,Highly Skilled,1090,28340,8,48,2,1 day/week,Yes,2026
Gujarat,Field Executive,Highly Skilled,1100,28600,8,48,2,1 day/week,Yes,2026
Rajasthan,Field Executive,Highly Skilled,1110,28860,8,48,2,1 day/week,Yes,2026
Delhi,Field Executive,Highly Skilled,1120,29120,8,48,2,1 day/week,Yes,2026
West Bengal,Field Executive,Highly Skilled,1130,29380,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Sales Assistant,Highly Skilled,1055,27430,8,48,2,1 day/week,Yes,2026
Karnataka,Sales Assistant,Highly Skilled,1065,27690,8,48,2,1 day/week,Yes,2026
Kerala,Sales Assistant,Highly Skilled,1075,27950,8,48,2,1 day/week,Yes,2026
Telangana,Sales Assistant,Highly Skilled,1085,28210,8,48,2,1 day/week,Yes,2026
Maharashtra,Sales Assistant,Highly Skilled,1095,28470,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Sales Assistant,Highly Skilled,1105,28730,8,48,2,1 day/week,Yes,2026
Gujarat,Sales Assistant,Highly Skilled,1115,28990,8,48,2,1 day/week,Yes,2026
Rajasthan,Sales Assistant,Highly Skilled,1125,29250,8,48,2,1 day/week,Yes,2026
Delhi,Sales Assistant,Highly Skilled,1135,29510,8,48,2,1 day/week,Yes,2026
West Bengal,Sales Assistant,Highly Skilled,1145,29770,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Packaging Operator,Highly Skilled,1070,27820,8,48,2,1 day/week,Yes,2026
Karnataka,Packaging Operator,Highly Skilled,1080,28080,8,48,2,1 day/week,Yes,2026
Kerala,Packaging Operator,Highly Skilled,1090,28340,8,48,2,1 day/week,Yes,2026
Telangana,Packaging Operator,Highly Skilled,1100,28600,8,48,2,1 day/week,Yes,2026
Maharashtra,Packaging Operator,Highly Skilled,1110,28860,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Packaging Operator,Highly Skilled,1120,29120,8,48,2,1 day/week,Yes,2026
Gujarat,Packaging Operator,Highly Skilled,1130,29380,8,48,2,1 day/week,Yes,2026
Rajasthan,Packaging Operator,Highly Skilled,1140,29640,8,48,2,1 day/week,Yes,2026
Delhi,Packaging Operator,Highly Skilled,1150,29900,8,48,2,1 day/week,Yes,2026
West Bengal,Packaging Operator,Highly Skilled,1160,30160,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Store Keeper,Highly Skilled,980,25480,8,48,2,1 day/week,Yes,2026
Karnataka,Store Keeper,Highly Skilled,990,25740,8,48,2,1 day/week,Yes,2026
Kerala,Store Keeper,Highly Skilled,1000,26000,8,48,2,1 day/week,Yes,2026
Telangana,Store Keeper,Highly Skilled,1010,26260,8,48,2,1 day/week,Yes,2026
Maharashtra,Store Keeper,Highly Skilled,1020,26520,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Store Keeper,Highly Skilled,1030,26780,8,48,2,1 day/week,Yes,2026
Gujarat,Store Keeper,Highly Skilled,1040,27040,8,48,2,1 day/week,Yes,2026
Rajasthan,Store Keeper,Highly Skilled,1050,27300,8,48,2,1 day/week,Yes,2026
Delhi,Store Keeper,Highly Skilled,1060,27560,8,48,2,1 day/week,Yes,2026
West Bengal,Store Keeper,Highly Skilled,1070,27820,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Security Guard,Unskilled,620,16120,8,48,2,1 day/week,Yes,2026
Karnataka,Security Guard,Unskilled,630,16380,8,48,2,1 day/week,Yes,2026
Kerala,Security Guard,Unskilled,640,16640,8,48,2,1 day/week,Yes,2026
Telangana,Security Guard,Unskilled,650,16900,8,48,2,1 day/week,Yes,2026
Maharashtra,Security Guard,Unskilled,660,17160,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Security Guard,Unskilled,670,17420,8,48,2,1 day/week,Yes,2026
Gujarat,Security Guard,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Rajasthan,Security Guard,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Delhi,Security Guard,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
West Bengal,Security Guard,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Housekeeping,Unskilled,635,16510,8,48,2,1 day/week,Yes,2026
Karnataka,Housekeeping,Unskilled,645,16770,8,48,2,1 day/week,Yes,2026
Kerala,Housekeeping,Unskilled,655,17030,8,48,2,1 day/week,Yes,2026
Telangana,Housekeeping,Unskilled,665,17290,8,48,2,1 day/week,Yes,2026
Maharashtra,Housekeeping,Unskilled,675,17550,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Housekeeping,Unskilled,685,17810,8,48,2,1 day/week,Yes,2026
Gujarat,Housekeeping,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Rajasthan,Housekeeping,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Delhi,Housekeeping,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
West Bengal,Housekeeping,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Cleaner,Unskilled,650,16900,8,48,2,1 day/week,Yes,2026
Karnataka,Cleaner,Unskilled,660,17160,8,48,2,1 day/week,Yes,2026
Kerala,Cleaner,Unskilled,670,17420,8,48,2,1 day/week,Yes,2026
Telangana,Cleaner,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Maharashtra,Cleaner,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Cleaner,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
Gujarat,Cleaner,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Rajasthan,Cleaner,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Delhi,Cleaner,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
West Bengal,Cleaner,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Factory Worker,Unskilled,665,17290,8,48,2,1 day/week,Yes,2026
Karnataka,Factory Worker,Unskilled,675,17550,8,48,2,1 day/week,Yes,2026
Kerala,Factory Worker,Unskilled,685,17810,8,48,2,1 day/week,Yes,2026
Telangana,Factory Worker,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Maharashtra,Factory Worker,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Factory Worker,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
Gujarat,Factory Worker,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Rajasthan,Factory Worker,Unskilled,735,19110,8,48,2,1 day/week,Yes,2026
Delhi,Factory Worker,Unskilled,745,19370,8,48,2,1 day/week,Yes,2026
West Bengal,Factory Worker,Unskilled,755,19630,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Electrician,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Karnataka,Electrician,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Kerala,Electrician,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
Telangana,Electrician,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Maharashtra,Electrician,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Electrician,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
Gujarat,Electrician,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Rajasthan,Electrician,Unskilled,750,19500,8,48,2,1 day/week,Yes,2026
Delhi,Electrician,Unskilled,760,19760,8,48,2,1 day/week,Yes,2026
West Bengal,Electrician,Unskilled,770,20020,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Plumber,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Karnataka,Plumber,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Kerala,Plumber,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
Telangana,Plumber,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Maharashtra,Plumber,Unskilled,735,19110,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Plumber,Unskilled,745,19370,8,48,2,1 day/week,Yes,2026
Gujarat,Plumber,Unskilled,755,19630,8,48,2,1 day/week,Yes,2026
Rajasthan,Plumber,Unskilled,765,19890,8,48,2,1 day/week,Yes,2026
Delhi,Plumber,Unskilled,775,20150,8,48,2,1 day/week,Yes,2026
West Bengal,Plumber,Unskilled,785,20410,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Carpenter,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Karnataka,Carpenter,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Kerala,Carpenter,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
Telangana,Carpenter,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Maharashtra,Carpenter,Unskilled,750,19500,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Carpenter,Unskilled,760,19760,8,48,2,1 day/week,Yes,2026
Gujarat,Carpenter,Unskilled,770,20020,8,48,2,1 day/week,Yes,2026
Rajasthan,Carpenter,Unskilled,780,20280,8,48,2,1 day/week,Yes,2026
Delhi,Carpenter,Unskilled,790,20540,8,48,2,1 day/week,Yes,2026
West Bengal,Carpenter,Unskilled,800,20800,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Welder,Unskilled,620,16120,8,48,2,1 day/week,Yes,2026
Karnataka,Welder,Unskilled,630,16380,8,48,2,1 day/week,Yes,2026
Kerala,Welder,Unskilled,640,16640,8,48,2,1 day/week,Yes,2026
Telangana,Welder,Unskilled,650,16900,8,48,2,1 day/week,Yes,2026
Maharashtra,Welder,Unskilled,660,17160,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Welder,Unskilled,670,17420,8,48,2,1 day/week,Yes,2026
Gujarat,Welder,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Rajasthan,Welder,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Delhi,Welder,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
West Bengal,Welder,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Driver,Unskilled,635,16510,8,48,2,1 day/week,Yes,2026
Karnataka,Driver,Unskilled,645,16770,8,48,2,1 day/week,Yes,2026
Kerala,Driver,Unskilled,655,17030,8,48,2,1 day/week,Yes,2026
Telangana,Driver,Unskilled,665,17290,8,48,2,1 day/week,Yes,2026
Maharashtra,Driver,Unskilled,675,17550,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Driver,Unskilled,685,17810,8,48,2,1 day/week,Yes,2026
Gujarat,Driver,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Rajasthan,Driver,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Delhi,Driver,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
West Bengal,Driver,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Office Assistant,Unskilled,650,16900,8,48,2,1 day/week,Yes,2026
Karnataka,Office Assistant,Unskilled,660,17160,8,48,2,1 day/week,Yes,2026
Kerala,Office Assistant,Unskilled,670,17420,8,48,2,1 day/week,Yes,2026
Telangana,Office Assistant,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Maharashtra,Office Assistant,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Office Assistant,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
Gujarat,Office Assistant,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Rajasthan,Office Assistant,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Delhi,Office Assistant,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
West Bengal,Office Assistant,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Data Entry Operator,Unskilled,665,17290,8,48,2,1 day/week,Yes,2026
Karnataka,Data Entry Operator,Unskilled,675,17550,8,48,2,1 day/week,Yes,2026
Kerala,Data Entry Operator,Unskilled,685,17810,8,48,2,1 day/week,Yes,2026
Telangana,Data Entry Operator,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Maharashtra,Data Entry Operator,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Data Entry Operator,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
Gujarat,Data Entry Operator,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Rajasthan,Data Entry Operator,Unskilled,735,19110,8,48,2,1 day/week,Yes,2026
Delhi,Data Entry Operator,Unskilled,745,19370,8,48,2,1 day/week,Yes,2026
West Bengal,Data Entry Operator,Unskilled,755,19630,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Receptionist,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Karnataka,Receptionist,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Kerala,Receptionist,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
Telangana,Receptionist,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Maharashtra,Receptionist,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Receptionist,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
Gujarat,Receptionist,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Rajasthan,Receptionist,Unskilled,750,19500,8,48,2,1 day/week,Yes,2026
Delhi,Receptionist,Unskilled,760,19760,8,48,2,1 day/week,Yes,2026
West Bengal,Receptionist,Unskilled,770,20020,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Cook,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Karnataka,Cook,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Kerala,Cook,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
Telangana,Cook,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Maharashtra,Cook,Unskilled,735,19110,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Cook,Unskilled,745,19370,8,48,2,1 day/week,Yes,2026
Gujarat,Cook,Unskilled,755,19630,8,48,2,1 day/week,Yes,2026
Rajasthan,Cook,Unskilled,765,19890,8,48,2,1 day/week,Yes,2026
Delhi,Cook,Unskilled,775,20150,8,48,2,1 day/week,Yes,2026
West Bengal,Cook,Unskilled,785,20410,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Construction Labourer,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Karnataka,Construction Labourer,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Kerala,Construction Labourer,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
Telangana,Construction Labourer,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Maharashtra,Construction Labourer,Unskilled,750,19500,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Construction Labourer,Unskilled,760,19760,8,48,2,1 day/week,Yes,2026
Gujarat,Construction Labourer,Unskilled,770,20020,8,48,2,1 day/week,Yes,2026
Rajasthan,Construction Labourer,Unskilled,780,20280,8,48,2,1 day/week,Yes,2026
Delhi,Construction Labourer,Unskilled,790,20540,8,48,2,1 day/week,Yes,2026
West Bengal,Construction Labourer,Unskilled,800,20800,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Helper,Unskilled,620,16120,8,48,2,1 day/week,Yes,2026
Karnataka,Helper,Unskilled,630,16380,8,48,2,1 day/week,Yes,2026
Kerala,Helper,Unskilled,640,16640,8,48,2,1 day/week,Yes,2026
Telangana,Helper,Unskilled,650,16900,8,48,2,1 day/week,Yes,2026
Maharashtra,Helper,Unskilled,660,17160,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Helper,Unskilled,670,17420,8,48,2,1 day/week,Yes,2026
Gujarat,Helper,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Rajasthan,Helper,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Delhi,Helper,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
West Bengal,Helper,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Mason,Unskilled,635,16510,8,48,2,1 day/week,Yes,2026
Karnataka,Mason,Unskilled,645,16770,8,48,2,1 day/week,Yes,2026
Kerala,Mason,Unskilled,655,17030,8,48,2,1 day/week,Yes,2026
Telangana,Mason,Unskilled,665,17290,8,48,2,1 day/week,Yes,2026
Maharashtra,Mason,Unskilled,675,17550,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Mason,Unskilled,685,17810,8,48,2,1 day/week,Yes,2026
Gujarat,Mason,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Rajasthan,Mason,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Delhi,Mason,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
West Bengal,Mason,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Painter,Unskilled,650,16900,8,48,2,1 day/week,Yes,2026
Karnataka,Painter,Unskilled,660,17160,8,48,2,1 day/week,Yes,2026
Kerala,Painter,Unskilled,670,17420,8,48,2,1 day/week,Yes,2026
Telangana,Painter,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Maharashtra,Painter,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Painter,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
Gujarat,Painter,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Rajasthan,Painter,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Delhi,Painter,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
West Bengal,Painter,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Machine Operator,Unskilled,665,17290,8,48,2,1 day/week,Yes,2026
Karnataka,Machine Operator,Unskilled,675,17550,8,48,2,1 day/week,Yes,2026
Kerala,Machine Operator,Unskilled,685,17810,8,48,2,1 day/week,Yes,2026
Telangana,Machine Operator,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Maharashtra,Machine Operator,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Machine Operator,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
Gujarat,Machine Operator,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Rajasthan,Machine Operator,Unskilled,735,19110,8,48,2,1 day/week,Yes,2026
Delhi,Machine Operator,Unskilled,745,19370,8,48,2,1 day/week,Yes,2026
West Bengal,Machine Operator,Unskilled,755,19630,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Delivery Executive,Unskilled,680,17680,8,48,2,1 day/week,Yes,2026
Karnataka,Delivery Executive,Unskilled,690,17940,8,48,2,1 day/week,Yes,2026
Kerala,Delivery Executive,Unskilled,700,18200,8,48,2,1 day/week,Yes,2026
Telangana,Delivery Executive,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Maharashtra,Delivery Executive,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Delivery Executive,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
Gujarat,Delivery Executive,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Rajasthan,Delivery Executive,Unskilled,750,19500,8,48,2,1 day/week,Yes,2026
Delhi,Delivery Executive,Unskilled,760,19760,8,48,2,1 day/week,Yes,2026
West Bengal,Delivery Executive,Unskilled,770,20020,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Hospital Attendant,Unskilled,695,18070,8,48,2,1 day/week,Yes,2026
Karnataka,Hospital Attendant,Unskilled,705,18330,8,48,2,1 day/week,Yes,2026
Kerala,Hospital Attendant,Unskilled,715,18590,8,48,2,1 day/week,Yes,2026
Telangana,Hospital Attendant,Unskilled,725,18850,8,48,2,1 day/week,Yes,2026
Maharashtra,Hospital Attendant,Unskilled,735,19110,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Hospital Attendant,Unskilled,745,19370,8,48,2,1 day/week,Yes,2026
Gujarat,Hospital Attendant,Unskilled,755,19630,8,48,2,1 day/week,Yes,2026
Rajasthan,Hospital Attendant,Unskilled,765,19890,8,48,2,1 day/week,Yes,2026
Delhi,Hospital Attendant,Unskilled,775,20150,8,48,2,1 day/week,Yes,2026
West Bengal,Hospital Attendant,Unskilled,785,20410,8,48,2,1 day/week,Yes,2026
Tamil Nadu,Warehouse Worker,Unskilled,710,18460,8,48,2,1 day/week,Yes,2026
Karnataka,Warehouse Worker,Unskilled,720,18720,8,48,2,1 day/week,Yes,2026
Kerala,Warehouse Worker,Unskilled,730,18980,8,48,2,1 day/week,Yes,2026
Telangana,Warehouse Worker,Unskilled,740,19240,8,48,2,1 day/week,Yes,2026
Maharashtra,Warehouse Worker,Unskilled,750,19500,8,48,2,1 day/week,Yes,2026
Andhra Pradesh,Warehouse Worker,Unskilled,760,19760,8,48,2,1 day/week,Yes,2026
Gujarat,Warehouse Worker,Unskilled,770,20020,8,48,2,1 day/week,Yes,2026
Rajasthan,Warehouse Worker,Unskilled,780,20280,8,48,2,1 day/week,Yes,2026
